units_sold_clean,price_clean,discount_clean,units_returned_clean,revenue_clean,revenue_recalc,revenue_diff,revenue_mismatch_flag,date_clean,month_clean,location_clean,platform_clean,category_clean,dup_flag,issue_flag,data_error_flag,business_alert_flag,ratio,revenue_uplift
148,"35,07","0,2",2,"5190,36","4152,288","1038,072",,9/09/2024,2024-09,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
148,"50,92","0,14",3,"7536,16","6481,0976","1055,0624",,9/09/2024,2024-09,CANADA,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
158,"47,73","0,01",0,"7541,34","7465,9266","75,4134",,9/09/2024,2024-09,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
129,"21,77","0,25",1,"2808,33","2106,2475","702,0825",,9/09/2024,2024-09,USA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
156,"26,09","0,08",2,"4070,04","3744,4368","325,6032",,9/09/2024,2024-09,USA,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
149,"39,6","0,19",0,"5900,4","4779,324","1121,076",,9/09/2024,2024-09,UK,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
161,"43,45","0,08",1,"6995,45","6435,814","559,636",,9/09/2024,2024-09,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
150,"35,37","0,01",3,"5305,5","5252,445","53,055",,9/09/2024,2024-09,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
163,"40,49","0,14",6,"6599,87","5675,8882","923,9818",,9/09/2024,2024-09,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
142,"39,07","0,24",2,"5547,94","4216,4344","1331,5056",,9/09/2024,2024-09,USA,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
138,"45,56","0,19",0,"6287,28","5092,6968","1194,5832",,9/09/2024,2024-09,UK,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
150,"53,75","0,04",2,"8062,5",7740,"322,5",,9/09/2024,2024-09,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
141,"57,03","0,06",0,"8041,23","7558,7562","482,4738",,9/09/2024,2024-09,UK,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
127,"42,09","0,08",2,"5345,43","4917,7956","427,6344",,9/09/2024,2024-09,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
174,"29,96","0,19",0,"5213,04","4222,5624","990,4776",,9/09/2024,2024-09,CANADA,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
143,"32,74","0,14",0,"4681,82","4026,3652","655,4548",,16/09/2024,2024-09,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
139,"31,74","0,01",1,"4411,86","4367,7414","44,1186",,16/09/2024,2024-09,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
151,"46,62","0,02",0,"7039,62","6898,8276","140,7924",,16/09/2024,2024-09,USA,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
143,"32,84","0,25",1,"4696,12","3522,09","1174,03",,16/09/2024,2024-09,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,333333333","0,3333333333"
159,"52,5","0,05",2,"8347,5","7930,125","417,375",,16/09/2024,2024-09,UK,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
167,"27,34","0,24",3,"4565,78","3469,9928","1095,7872",,16/09/2024,2024-09,CANADA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
142,"30,22","0,12",1,"4291,24","3776,2912","514,9488",,16/09/2024,2024-09,USA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
142,"48,93","0,22",0,"6948,06","5419,4868","1528,5732",,16/09/2024,2024-09,UK,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
163,"31,37","0,23",1,"5113,31","3937,2487","1176,0613",,16/09/2024,2024-09,UK,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
138,"33,65","0,19",6,"4643,7","3761,397","882,303",,16/09/2024,2024-09,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
159,"13,81","0,23",1,"2195,79","1690,7583","505,0317",,16/09/2024,2024-09,UK,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
171,"45,76","0,18",6,"7824,96","6416,4672","1408,4928",,16/09/2024,2024-09,CANADA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
160,"37,86","0,09",0,"6057,6","5512,416","545,184",,16/09/2024,2024-09,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
140,"37,44","0,23",3,"5241,6","4036,032","1205,568",,16/09/2024,2024-09,CANADA,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
124,"22,26","0,06",0,"2760,24","2594,6256","165,6144",,16/09/2024,2024-09,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
146,"38,91","0,14",1,"5680,86","4885,5396","795,3204",,16/09/2024,2024-09,UK,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
158,"27,31","0,02",1,"4314,98","4228,6804","86,2996",,23/09/2024,2024-09,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
134,"17,8","0,12",0,"2385,2","2098,976","286,224",,23/09/2024,2024-09,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
159,"37,74","0,04",0,"6000,66","5760,6336","240,0264",,23/09/2024,2024-09,UK,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
166,"14,95","0,17",2,"2481,7","2059,811","421,889",,23/09/2024,2024-09,USA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
149,"54,35","0,06",1,"8098,15","7612,261","485,889",,23/09/2024,2024-09,CANADA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
144,"55,82","0,21",2,"8038,08","6350,0832","1687,9968",,23/09/2024,2024-09,USA,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
167,"57,29","0,13",0,"9567,43","8323,6641","1243,7659",,23/09/2024,2024-09,CANADA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
148,"30,02","0,23",1,"4442,96","3421,0792","1021,8808",,23/09/2024,2024-09,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
150,"48,05","0,18",1,"7207,5","5910,15","1297,35",,23/09/2024,2024-09,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
132,"16,55","0,07",0,"2184,6","2031,678","152,922",,23/09/2024,2024-09,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
161,"30,7","0,08",3,"4942,7","4547,284","395,416",,23/09/2024,2024-09,UK,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
169,"10,45","0,2",1,"1766,05","1412,84","353,21",,23/09/2024,2024-09,USA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
151,"55,73","0,14",1,"8415,23","7237,0978","1178,1322",,23/09/2024,2024-09,USA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
142,"49,83","0,11",0,"7075,86","6297,5154","778,3446",,23/09/2024,2024-09,CANADA,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
131,"33,25","0,16",1,"4355,75","3658,83","696,92",,23/09/2024,2024-09,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
135,"55,34","0,04",2,"7470,9","7172,064","298,836",,23/09/2024,2024-09,CANADA,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
153,"17,53","0,24",2,"2682,09","2038,3884","643,7016",,30/09/2024,2024-09,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
164,"46,97","0,2",1,"7703,08","6162,464","1540,616",,30/09/2024,2024-09,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
146,"14,67","0,18",0,"2141,82","1756,2924","385,5276",,30/09/2024,2024-09,USA,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
138,"14,92","0,24",3,"2058,96","1564,8096","494,1504",,30/09/2024,2024-09,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
154,"54,38","0,06",3,"8374,52","7872,0488","502,4712",,30/09/2024,2024-09,UK,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
138,"37,91","0,18",0,"5231,58","4289,8956","941,6844",,30/09/2024,2024-09,UK,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
142,"27,87","0,19",2,"3957,54","3205,6074","751,9326",,30/09/2024,2024-09,CANADA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
140,"41,45","0,11",0,5803,"5164,67","638,33",,30/09/2024,2024-09,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
144,"15,41","0,14",2,"2219,04","1908,3744","310,6656",,30/09/2024,2024-09,USA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
153,"16,38","0,11",2,"2506,14","2230,4646","275,6754",,30/09/2024,2024-09,UK,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
156,"46,45","0,16",0,"7246,2","6086,808","1159,392",,30/09/2024,2024-09,CANADA,WALMART,Herbal,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
157,"59,67","0,17",2,"9368,19","7775,5977","1592,5923",,30/09/2024,2024-09,UK,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
150,"59,84","0,19",2,8976,"7270,56","1705,44",,30/09/2024,2024-09,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
129,"45,43","0,19",0,"5860,47","4746,9807","1113,4893",,30/09/2024,2024-09,USA,AMAZON,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
155,"48,01","0,06",2,"7441,55","6995,057","446,493",,30/09/2024,2024-09,USA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
142,"41,67","0,03",2,"5917,14","5739,6258","177,5142",,30/09/2024,2024-09,USA,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
140,"27,68","0,23",2,"3875,2","2983,904","891,296",,7/10/2024,2024-10,CANADA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
128,"26,87","0,2",1,"3439,36","2751,488","687,872",,7/10/2024,2024-10,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
157,"58,78","0,23",1,"9228,46","7105,9142","2122,5458",,7/10/2024,2024-10,USA,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
158,"54,94","0,02",1,"8680,52","8506,9096","173,6104",,7/10/2024,2024-10,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
143,"18,46","0,12",2,"2639,78","2323,0064","316,7736",,7/10/2024,2024-10,UK,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
150,"13,32","0,22",4,1998,"1558,44","439,56",,7/10/2024,2024-10,UK,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
154,"16,57","0,2",0,"2551,78","2041,424","510,356",,7/10/2024,2024-10,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
147,"39,28","0,08",2,"5774,16","5312,2272","461,9328",,7/10/2024,2024-10,UK,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
145,"41,69","0,05",1,"6045,05","5742,7975","302,2525",,7/10/2024,2024-10,UK,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
164,"36,79","0,16",1,"6033,56","5068,1904","965,3696",,7/10/2024,2024-10,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
142,"20,74","0,07",0,"2945,08","2738,9244","206,1556",,7/10/2024,2024-10,CANADA,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
143,"58,09","0,15",2,"8306,87","7060,8395","1246,0305",,7/10/2024,2024-10,CANADA,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
121,"50,73","0,16",0,"6138,33","5156,1972","982,1328",,7/10/2024,2024-10,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
147,"52,18","0,02",2,"7670,46","7517,0508","153,4092",,7/10/2024,2024-10,USA,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
162,"45,48","0,19",2,"7367,76","5967,8856","1399,8744",,7/10/2024,2024-10,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
131,"49,82","0,06",0,"6526,42","6134,8348","391,5852",,7/10/2024,2024-10,UK,WALMART,Hydration,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
146,"16,33","0,17",0,"2384,18","1978,8694","405,3106",,14/10/2024,2024-10,UK,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
132,"14,18","0,21",3,"1871,76","1478,6904","393,0696",,14/10/2024,2024-10,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
160,"36,16","0,05",1,"5785,6","5496,32","289,28",,14/10/2024,2024-10,USA,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
150,"14,73","0,07",3,"2209,5","2054,835","154,665",,14/10/2024,2024-10,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
147,"59,57","0,13",1,"8756,79","7618,4073","1138,3827",,14/10/2024,2024-10,CANADA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
161,"22,6","0,2",1,"3638,6","2910,88","727,72",,14/10/2024,2024-10,UK,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
138,"46,64","0,03",1,"6436,32","6243,2304","193,0896",,14/10/2024,2024-10,CANADA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
139,"48,17","0,18",2,"6695,63","5490,4166","1205,2134",,14/10/2024,2024-10,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
139,"17,32","0,1",0,"2407,48","2166,732","240,748",,14/10/2024,2024-10,CANADA,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
159,"38,71","0,02",3,"6154,89","6031,7922","123,0978",,14/10/2024,2024-10,CANADA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
185,"45,23","0,21",2,"8367,55","6610,3645","1757,1855",,14/10/2024,2024-10,CANADA,AMAZON,Herbal,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
143,"35,61","0,1",3,"5092,23","4583,007","509,223",,14/10/2024,2024-10,CANADA,IHERB,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
159,"39,28","0,17",0,"6245,52","5183,7816","1061,7384",,14/10/2024,2024-10,USA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
145,"38,36","0,05",0,"5562,2","5284,09","278,11",,14/10/2024,2024-10,USA,IHERB,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,052631579","0,05263157895"
151,"26,72","0,16",0,"4034,72","3389,1648","645,5552",,14/10/2024,2024-10,USA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
135,"13,09","0,22",0,"1767,15","1378,377","388,773",,14/10/2024,2024-10,USA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
156,"29,99","0,19",1,"4678,44","3789,5364","888,9036",,21/10/2024,2024-10,USA,WALMART,Protein,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
158,"39,65","0,19",2,"6264,7","5074,407","1190,293",,21/10/2024,2024-10,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,234567901","0,2345679012"
154,"57,45","0,09",2,"8847,3","8051,043","796,257",,21/10/2024,2024-10,UK,WALMART,Omega,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
130,"30,6","0,21",1,3978,"3142,62","835,38",,21/10/2024,2024-10,UK,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
159,"33,22","0,23",1,"5281,98","4067,1246","1214,8554",,21/10/2024,2024-10,USA,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
157,33,"0,17",1,5181,"4300,23","880,77",,21/10/2024,2024-10,UK,IHERB,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,204819277","0,2048192771"
159,"29,79","0,16",3,"4736,61","3978,7524","757,8576",,21/10/2024,2024-10,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
161,"27,95","0,03",1,"4499,95","4364,9515","134,9985",,21/10/2024,2024-10,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
178,"36,84","0,16",2,"6557,52","5508,3168","1049,2032",,21/10/2024,2024-10,CANADA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
155,"27,97","0,04",0,"4335,35","4161,936","173,414",,21/10/2024,2024-10,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
130,"41,41","0,22",2,"5383,3","4198,974","1184,326",,21/10/2024,2024-10,USA,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
141,"19,65","0,24",1,"2770,65","2105,694","664,956",,21/10/2024,2024-10,CANADA,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
137,"29,76","0,22",1,"4077,12","3180,1536","896,9664",,21/10/2024,2024-10,UK,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
146,"54,63","0,22",2,"7975,98","6221,2644","1754,7156",,21/10/2024,2024-10,CANADA,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
139,"58,78","0,15",2,"8170,42","6944,857","1225,563",,21/10/2024,2024-10,CANADA,IHERB,Mineral,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
148,"31,45","0,18",3,"4654,6","3816,772","837,828",,21/10/2024,2024-10,CANADA,IHERB,Hydration,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
150,"27,01","0,04",4,"4051,5","3889,44","162,06",,28/10/2024,2024-10,UK,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
143,"45,77","0,2",3,"6545,11","5236,088","1309,022",,28/10/2024,2024-10,USA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
154,"18,38","0,16",2,"2830,52","2377,6368","452,8832",,28/10/2024,2024-10,CANADA,IHERB,Omega,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
141,"48,92","0,21",1,"6897,72","5449,1988","1448,5212",,28/10/2024,2024-10,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,265822785","0,2658227848"
157,"46,95","0,12",2,"7371,15","6486,612","884,538",,28/10/2024,2024-10,USA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
147,"18,9","0,02",2,"2778,3","2722,734","55,566",,28/10/2024,2024-10,UK,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
164,"13,31","0,11",2,"2182,84","1942,7276","240,1124",,28/10/2024,2024-10,CANADA,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
136,"21,6","0,1",0,"2937,6","2643,84","293,76",,28/10/2024,2024-10,UK,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
145,"40,55","0,02",2,"5879,75","5762,155","117,595",,28/10/2024,2024-10,USA,IHERB,Protein,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
149,"24,47","0,18",2,"3646,03","2989,7446","656,2854",,28/10/2024,2024-10,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,219512195","0,2195121951"
150,"17,29","0,06",2,"2593,5","2437,89","155,61",,28/10/2024,2024-10,USA,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
143,"28,7","0,16",1,"4104,1","3447,444","656,656",,28/10/2024,2024-10,USA,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,19047619","0,1904761905"
147,"14,71","0,06",0,"2162,37","2032,6278","129,7422",,28/10/2024,2024-10,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
174,"12,1","0,03",0,"2105,4","2042,238","63,162",,28/10/2024,2024-10,USA,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
153,"34,93","0,09",3,"5344,29","4863,3039","480,9861",,28/10/2024,2024-10,CANADA,AMAZON,Mineral,FALSE,FALSE,FALSE,FALSE,"1,098901099","0,0989010989"
143,"46,06","0,11",2,"6586,58","5862,0562","724,5238",,28/10/2024,2024-10,CANADA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
156,"35,2","0,24",2,"5491,2","4173,312","1317,888",,4/11/2024,2024-11,UK,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
169,"34,16","0,23",1,"5773,04","4445,2408","1327,7992",,4/11/2024,2024-11,CANADA,WALMART,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,298701299","0,2987012987"
186,"55,13","0,11",0,"10254,18","9126,2202","1127,9598",,4/11/2024,2024-11,CANADA,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,123595506","0,1235955056"
167,"11,11","0,03",2,"1855,37","1799,7089","55,6611",,4/11/2024,2024-11,USA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
149,"47,25","0,03",1,"7040,25","6829,0425","211,2075",,4/11/2024,2024-11,UK,IHERB,Performance,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
138,"53,66","0,13",0,"7405,08","6442,4196","962,6604",,4/11/2024,2024-11,CANADA,AMAZON,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
152,"16,61","0,02",0,"2524,72","2474,2256","50,4944",,4/11/2024,2024-11,CANADA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
159,"37,03","0,06",1,"5887,77","5534,5038","353,2662",,4/11/2024,2024-11,CANADA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,063829787","0,06382978723"
185,"55,08","0,15",0,"10189,8","8661,33","1528,47",,4/11/2024,2024-11,CANADA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,176470588","0,1764705882"
149,"30,93","0,22",1,"4608,57","3594,6846","1013,8854",,4/11/2024,2024-11,CANADA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,282051282","0,2820512821"
152,"56,03","0,12",2,"8516,56","7494,5728","1021,9872",,4/11/2024,2024-11,USA,IHERB,Herbal,FALSE,FALSE,FALSE,FALSE,"1,136363636","0,1363636364"
142,"23,98","0,08",4,"3405,16","3132,7472","272,4128",,4/11/2024,2024-11,USA,AMAZON,Sleep Aid,FALSE,FALSE,FALSE,FALSE,"1,086956522","0,08695652174"
156,"59,4","0,04",1,"9266,4","8895,744","370,656",,4/11/2024,2024-11,CANADA,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,041666667","0,04166666667"
155,"45,85","0,02",0,"7106,75","6964,615","142,135",,4/11/2024,2024-11,CANADA,WALMART,Fat Burner,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
157,"37,77","0,07",2,"5929,89","5514,7977","415,0923",,4/11/2024,2024-11,USA,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,075268817","0,0752688172"
147,"44,48","0,03",0,"6538,56","6342,4032","196,1568",,4/11/2024,2024-11,CANADA,AMAZON,Hydration,FALSE,FALSE,FALSE,FALSE,"1,030927835","0,03092783505"
163,"41,55","0,1",1,"6772,65","6095,385","677,265",,11/11/2024,2024-11,USA,AMAZON,Protein,FALSE,FALSE,FALSE,FALSE,"1,111111111","0,1111111111"
157,"35,51","0,24",4,"5575,07","4237,0532","1338,0168",,11/11/2024,2024-11,UK,IHERB,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
147,"37,16","0,13",0,"5462,52","4752,3924","710,1276",,11/11/2024,2024-11,USA,AMAZON,Omega,FALSE,FALSE,FALSE,FALSE,"1,149425287","0,1494252874"
153,"49,01","0,2",0,"7498,53","5998,824","1499,706",,11/11/2024,2024-11,CANADA,AMAZON,Vitamin,FALSE,FALSE,FALSE,FALSE,"1,25","0,25"
145,"25,8","0,14",1,3741,"3217,26","523,74",,11/11/2024,2024-11,CANADA,WALMART,Performance,FALSE,FALSE,FALSE,FALSE,"1,162790698","0,1627906977"
152,"24,33","0,02",3,"3698,16","3624,1968","73,9632",,11/11/2024,2024-11,CANADA,WALMART,Amino Acid,FALSE,FALSE,FALSE,FALSE,"1,020408163","0,02040816327"
158,"21,33","0,24",3,"3370,14","2561,3064","808,8336",,11/11/2024,2024-11,UK,AMAZON,Performance,FALSE,FALSE,FALSE,FALSE,"1,315789474","0,3157894737"
152,"10,72","0,01",2,"1629,44","1613,1456","16,2944",,11/11/2024,2024-11,UK,WALMART,Mineral,FALSE,FALSE,FALSE,FALSE,"1,01010101","0,0101010101"
